conversation_id,user_id,costumer_id,order_id,msg_id,table_name,external_userid,userid,content,event,event_score,event_level,reason,indexs,eventType
de5773d8dd912168d00f6dba5ddd9007,202410211411212213,wm1L6RCQAAkO1JcXnttJGP6FZNhsweOQ,20250921222806877084,11453747361623018309_1757463113322_external,wwaad893889ea70784_single_202509,wm1L6RCQAAkO1JcXnttJGP6FZNhsweOQ,202410211411212213,[爱心]时间紧，任务重，我可以在此担保：答应你的跟投沈杨老师特训营好策略，服务100%没有问题，一定给你落地，但凡有任何缺失，你随时来找我，为你负责到底，你还需要我保证什么，今天是《教师节》当天，所有优惠福利【2倍】，等会开盘要开启布署了，抓紧说？？,直接承诺收益,10,红线,员工明确表示可以担保服务100%没有问题，并承诺有任何缺失会负责到底，这属于直接承诺收益。,"12,47",确定违规项
de5773d8dd912168d00f6dba5ddd9007,202410211411212213,wm1L6RCQAAkO1JcXnttJGP6FZNhsweOQ,20250921222806877084,657693009632843935_1757474666181_external,wwaad893889ea70784_single_202509,wm1L6RCQAAkO1JcXnttJGP6FZNhsweOQ,202410211411212213,[红包]【庆祝第31个教师节 送出百万补贴礼，今天9月10日加入，福利优惠“翻2倍”】犇富9月，教师节特别献礼！我们即将迎来亚商老师的第31个教师节，师者，传道受业解惑，跟投沈杨老师团队，就是帮你把交易从“凭感觉”变成“有章法”，让收获从“偶然”变成“可复制”，只为长期每一笔操作都安稳~服务如下：✔有金融研究院负责人沈杨团队操刀，加赠30天趋势智投服务✔专业专属老师全程陪伴，实时线上0距离通知策略 ✔1次1只策略，买卖全提醒，保姆级服务（包含明确的个股操作信息，电话，微信实时通知，让学员可直接跟上） ✔享受沈杨老师跟投“百万补贴价”！！⭕这些福利，背后是一套硬核投研体系在支撑——我们有【行业轮动】模型，可以捕捉 “好赛道”，还有【量化股池】，依托8大量化模型，可以从赛道里智能筛出 “好公司”（老师团队沈杨A0240623030002战绩数据为历史特定时间区间不预示未来，不代表过往所有选股表现）❌沈杨老师趋势智投跟投原价：49800/365天 [礼物]现（【教师节百万补贴】趋势智投一年仅需#：29800元，立省2万元）办好立即对接老师特训营服务： https://abctougu.com/2733（支持微信、花呗、信用卡支付！！！贵人扶一步，少走十年弯路，这样活动力度一年仅此一次机会，珍惜！！[抱拳],一次一只票,5,黄线,员工明确强调每次只推荐一只股票，并且提供买卖全提醒的保姆级服务。,"202,220",确定违规项
4a56aa22c2e88c21979b303a6730cffb,202412101854072134,wmGo3oHAAAgGznx6ed2x4HA1MnAqi9_g,20250921232219385698,13398052870567147689_1757563821131_external,ww4d1e2b07609fb8b5_single_202509,wmGo3oHAAAgGznx6ed2x4HA1MnAqi9_g,202412101854072134,小冯拍着胸脯给您100%保证说        ..[爱心]#以上客户反馈真实、聊天记录真实！?内部很多都是几千小资金都果断加入了，在我们这，小资金也有春天[抱拳]198元真的不多，哪怕合作后先看几天，您觉得满意了再实际操作，这样风险也不大，不要一个人摸爬滚打了，让我们帮您一把如何？ [玫瑰]回复【8】：行，198办一个试试看[炸弹]198/12个月+15天体验期优惠最后【1天】，对公办理：https://abctougu.com/12796（先抽奖后办理，多送15天体验期）,直接承诺收益,10,红线,员工明确向客户做出具体收益保证，例如“肯定赚钱、稳赚不赔、不会亏损、带有具体数字描述的承诺如：能赚1000元”。,"0,15",确定违规项
3e25a1dd4dbf1a4ecfe98ff1e9cf4d47,20241251710361123,wmGo3oHAAAAGSLK491AIMWJFDqiVU4fA,20250921233328170576,12017551349598547835,,,20241251710361123,,突出本金与收益的对比,5,黄线,员工描述过往客户案例反馈时，明确使用突出本金与收益的对比。,"-1,-1",确定违规项
3e25a1dd4dbf1a4ecfe98ff1e9cf4d47,20241251710361123,wmGo3oHAAAAGSLK491AIMWJFDqiVU4fA,20250921233328170576,12017551349598547835,,,20241251710361123,,对标客户收益,5,黄线,明确表示客户加入后可以像其他客户一样赚钱。,"-1,-1",确定违规项
3e25a1dd4dbf1a4ecfe98ff1e9cf4d47,20241251710361123,wmGo3oHAAAAGSLK491AIMWJFDqiVU4fA,20250921233328170576,15792330550424505380,,,20241251710361123,,承诺亏损有限,5,黄线,明确表示亏损概率很低或者亏损有上限。,"-1,-1",确定违规项
0b52fba3fa66ce2031966d04ecc1d4b7,20259051312151111,wmGo3oHAAAwCD-um7utjmz18iYyoLonA,20250921231127058507,2568315156504934169_1751868020401_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAAwCD-um7utjmz18iYyoLonA,20259051312151111,真没跟你吹牛[抓狂]不信您看?又大涨一只[加油]这种强势的短线票适合您吗？                             .....[红包]周四股池金股【#赣能股份000899.】强势3连阳，涨超10%?买入区间：8.88?今日最高：10.06==========[庆祝]内部杜哥：你们每天下午选择的票，#隔天至少有5个点的肉吃、真舒服。[庆祝]内部欣姐：#你们推荐的票一般是当天买、第二天就涨！======[加油]我们真的只做有主力资金关注的强势好票，每只票都是严格筛选，#必须有资金关注且持续流入、技术面底部反弹开始主升浪，才会通知内部用户买入的！[庆祝]同样的好票助理也邀请您跟上了，如果您信了我的今天来报喜的是不是也有您了！[拳头]今日尾盘股池【#抢头彩金股】马上开始进场了，您已经错过了内部股池【赣能股份，京北方，宏和科技】这么多连续涨停的好票，今天这只票真的别再错过了，#技术面有涨停因子、目前股价还在底部，低吸进场，快进快出，信助理一次，现在办理好，马上给票，争取赚钱也来报喜，好吗？[玫瑰]回复【5】一次几只，有买卖提示吗？[玫瑰]回复【8】行，680办一个跟上买票[礼物]【680/1年】对公办理：https://abctougu.cn/252749（马上买票，保证100%是好票）,对标个股未来走势,5,黄线,员工通过具体股票的过往盈利情况，明确保证未来的收益以及获利的确定性。,"158,169",确定违规项
0b52fba3fa66ce2031966d04ecc1d4b7,20259051312151111,wmGo3oHAAAwCD-um7utjmz18iYyoLonA,20250921231127058507,9941235182112861583_1751869533440_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAAwCD-um7utjmz18iYyoLonA,20259051312151111,"快！票来了?600仓位就能跟的最强热点强龙[拳头]股价已经突破， 错过拍大腿㊙【股票代码】：00***（主板股）㊙【股价】：6元左右（1000,2000小资金就能跟）?票好不好，您看一下走势#典型的底部主升形态，目前上升趋势已经明确，底部正在加速放量，量价齐升，跟发您的股池【#宏和科技】起涨前的走势非常的相似，#这只票目前加速在即，您真的不要等了，这种票一但拉升是非常强势的，想要跟上一定要快！?您看学员陈姐说：这边的老师比较会选票，票票都有涨！真的别等了！犹豫只会让你错失更多的机会！这只票老师真的很看好，趁着加速之前，带您跟上，争取明天也来报喜、好吗？?给助理回复【8】，现在办理好，马上买票！ [玫瑰]680/12个月对公办理链接：https://abctougu.cn/252749（直接点击办理，1分钟办理，1分钟进场）",对标个股未来走势,5,黄线,员工通过具体股票的过往盈利情况，明确保证未来的收益以及获利的确定性。,"157,174",确定违规项
0b52fba3fa66ce2031966d04ecc1d4b7,20259051312151111,wmGo3oHAAAwCD-um7utjmz18iYyoLonA,20250921231127058507,7443890850569988476_1751876086173_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAAwCD-um7utjmz18iYyoLonA,20259051312151111,在吗？你看这样行不行？                                                   ..[红包]1、#微信直接接收股票，给你【具体代码+买卖区间】，收费公开透明，有合同有发票，前期你先几百股试试！[红包]2、#送您【1980全系资金指标+主力先锋指标+价值2980元 解套王指标】！助您更好把握买入卖出机会！[红包]3、重磅股池【抢头彩好票】【周中王好票】【跨周好票】【跨月好票】，都可直接跟！[红包]4、现在办好，明天股池【#低吸抢筹龙金股】带您跟，趁着7翻 身行情，带您继续捕捉7月热点强龙，助理给您预约好，明天可以直接跟！     ?今天市场低开高走，助理发您的好票也大涨涨停不断[庆祝] 早参票：【#信雅达】【#双杰电气】【#亚玛顿】【#塞力医疗】【#新亚电子】全部大涨，涨停[發]内部股池好票：【#赣能股份】大涨超8%，股池【#京北方】【#宏和科技】盘中双双冲击涨停，打出新高[强]实力您真的不用担心[抱拳]助理也是拿出最大的诚意，真心希望您合作一次，#做的好赚钱找我续费合作，好吗？?680/12个月优惠今天一开始【888个】名额抢购已经过半了，今天办理好，明天还有咱们股池【#核心抢筹龙金股】带您跟上，带您继续深挖7翻 身行情热点强龙 ，明天票出来了，第一时间通知您，您看可以吗？[玫瑰]回复【6】再介绍一下服务[玫瑰]回复【8】：行，信你一次，680不贵办一个！,对标个股未来走势,5,黄线,员工通过具体股票的过往盈利情况，明确保证未来的收益以及获利的确定性。,"452,463",确定违规项
0b52fba3fa66ce2031966d04ecc1d4b7,20259051312151111,wmGo3oHAAAwCD-um7utjmz18iYyoLonA,20250921231127058507,12448552977603068400_1751882929281_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAAwCD-um7utjmz18iYyoLonA,20259051312151111,[加油]一次信任，换来4次报喜！您也合作一把试试？                .     [心碎]滕大哥；加入前，亏损严重，一直被套，本金所剩不多，甚至想退市销户！[爱心]在助理的不懈坚持下，滕哥选择相信一次跟上，拿着所剩不多的本金跟上，随后连续4次报喜；[红包]第一次；报喜赚5%，#赚1070元！[红包]第二次；报喜赚22%，#赚1614元！[红包]第三次；报喜赚6%+18%，#赚3163元！[红包]第四次；报喜赚36%，#赚2541元！（部分客户反馈不代表所有）=======[抱拳]一次两次赚钱是运气，连续5只赚钱不就是实力了嘛，选择大于努力！[拥抱]同样的行情不同的结果，这就是腾哥几百块加入我们的结果！如果您自己操作不好，与其默默错过或踏空，不如跟上试试[拳头]合作没有任何的资金限制，#助理保证：您加入后是享受和【滕哥】一样的服务，买一样的产品股池好票，没理由您会比他差呀！[庆祝]680/12个月优惠名额已经不多了，信助理一次办一个试试，680元连一手贵点的股票都买不了！[抱拳]但真的是一次低成本改变机会！不会让你失望的[加油]?回复【6】 ：新手小资金可以跟上吗？?回复【8】 ：信你一次，680办一个试试[炸弹]680/12个月钜惠官方秒杀链接：https://abctougu.cn/252749（点击办理，未来12个月定用心服务）,对标个股未来走势,5,黄线,员工通过具体股票的过往盈利情况，明确保证未来的收益以及获利的确定性。,"387,396",确定违规项
