conversation_id,user_id,costumer_id,order_id,msg_id,table_name,external_userid,userid,content,event,event_score,event_level,reason,indexs,eventType
4c8aaace7f18526d02d52209b0004664,202540210492921131,wmGo3oHAAAaVr8SferUWqzNnEJX6I9nw,20250919120522923450,16853623425613315646_1758252340339_external,ww4d1e2b07609fb8b5_single_202509,wmGo3oHAAAaVr8SferUWqzNnEJX6I9nw,202540210492921131,老师盘中二次复核后，微信直接通知您，明确告诉您买什么，什么价格区间买，什么价格区间卖，您收到票直接挂单操作就好,一次一只票,5,黄线,员工明确强调每次推荐一只股票，例如“老师盘中二次复核后，微信直接通知您，明确告诉您买什么，什么价格区间买，什么价格区间卖，您收到票直接挂单操作就好”。这与规则中的“明确强调一次推荐‘一只’票”相符。,"0,55",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,18359788727946623344_1734310570259_external,wwc6a28c1b56e3a884_single_202412,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,[玫瑰]新的一天新的开始，愿您每天都有新收获，早参给您免费分享?温馨提示：早参组合个股一次多只，没有买卖指导，需自己筛选把握====[爱心]付费好票服务：[玫瑰]①微信直接推送，有具体【代码+买卖点】[玫瑰]②主板低价，新手小资金都可以放心跟上[玫瑰]③热点板块，低位待爆发，有主力资金关注的票[玫瑰]④高级助教盘中实时协助，有问必答[玫瑰]⑤短线操作不磨人，现在办好，开盘就发你代码跟上[爱心]本周最重磅的股池【好彩头核心金股】，这只票作为本周的第一个票，投研团队是极其重视的，经过层层筛选，优中选优而出，汇集近期政策核心利好，可谓是信心满满，您就果断一把跟上试试，争取赚到钱了也来给助理报个喜如何？[心碎]原 官方指导价：2980元/183天[爱心]现 特惠体验价：980元/274天【名额有限 先到先得】?回复【1】收到早参票，注意风险?回复【6】内部具体有什么服务?回复【8】申请980/9个月 优惠跟上,一次一只票,5,黄线,员工明确强调每次只推荐一只股票，例如“每次精选一只”，“只做一支就够了”等表述。,"171,194",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,14493601990535083855_1734315890340_external,wwc6a28c1b56e3a884_single_202412,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,在看盘吗？            ....[庆祝]今天早参分享5支票全部翻红：[红包]其中：【遥望科技、大丰实业】开盘就涨停、【#冰轮环境】已经大涨6%，您有关注到吗？[红包]周五早参票【#武商集团.】已经强势涨停了[红包]周四早参票【#风尚文化.】周五20CM、今天再次大涨10%[红包]上周分享的【#冰山冷热、视觉中国、三维通信.】都已经持续多天涨停了[玫瑰]都是提前给您分享验证的，您有关注吗？早参福利票一次多只，没有买卖提示。合作好票：不用筛选，有具体的买卖点区间提示，买进卖出都是微信通知。[發]今日股池重磅【抢头彩金股】马上推送，结合周末利好消息，提前埋伏本周热点板块。直接微信给到您具体的【代码+买卖点区间】，操作非常重磅，您要跟上试试吗？[玫瑰]回复【6】：内部有哪些服务内容？[玫瑰]回复【8】：可以，980/9个月办一个试试,一次一只票,5,黄线,员工明确强调每次只推荐一只股票，例如“每次精选一只”，“只做一支就够了”等表述。,"253,270",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,15510456663802177228_1736927330487_external,wwc6a28c1b56e3a884_single_202501,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,这些您都知道吗？                                               ·[爱心]①、520元服务多长时间？      答：服务您整整16月（骗你不是人，保证是历史最低价）[爱心]②、每个交易日有推送吗？   答：是的，一般都是短线为主，主板低价[爱心]③、股票质量怎么样？    答：上周五发您的【五洲新春】4天3涨停，实力公开验证，实力根本不用担心！[爱心]④、股票怎么推送？答：微信直接发送[爱心]⑤、有详细的买卖指导吗？              答：给到【买点卖点+具体代码+操作理由】，省心省力[爱心]⑥、有人工服务吗？              答：有，专业助教微信实时陪伴，随时为您答疑解惑[爱心]⑦、有保障吗？              答：有正规合同，有正规发票[爱心]⑧、有资金要求吗？答：没有资金要求！交易还在您自己的账户，大小资金一视同仁！[爱心]⑨、怎么办理 ？           答：（ 银行卡，微信、支付宝都支持）[玫瑰]这样的服务，官网原价2980元/6个月，现在”新年钜惠秒杀活动“520元服务您整整16个月，小陈是公司优秀员工，今天办理再给你申请【买一送30】万元大礼包，诚意拉满，优惠最后2天了，合作一期试试吗？ ?回复【6】小资金可以跟上吗?回复【8】信你一次，520办一个试试,直接承诺收益,10,红线,员工明确向客户做出具体收益保证，例如“上周五发您的【五洲新春】4天3涨停”，暗示未来操作的个股一定或大概率是涨的。,"162,179",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,15358556868000552080_1736931476128_external,wwc6a28c1b56e3a884_single_202501,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,真的就差您了没回复了?收盘了都在办理抢占优惠，520/16个月最后【2】天即将涨价[抓狂]再等就真的错过历史最低价了！！！ [庆祝]张哥说：520富不了你，也穷不了我，信你一次！ [庆祝]罗哥说：链接发过来，霸气办理！ [庆祝]韩哥说：牛市来了，加入你们试一下吧！ [庆祝]黄姐说：微信转账，办一个试试吧！ ===== [拥抱]520/16个月合作后： [玫瑰]#不看您资金：有个2000块.3000块就能跟上我们操作。 [玫瑰]#不用您选股：我们每天微信推送，您可以选择一次做一支，做完一支再做下一支，有具体的【买卖价格】参考，助教盘中实时协助您 [玫瑰]#只做热点好票：我们票都是短线为主，不折磨人 ?#以上保证100%说到做到，520/16个月最后秒杀机会，错过必涨价！520不贵，请相信小陈一次，不会让您失望的，#这么多学员收盘都在办理、相信他们的眼光、也相信自己一次跟上没错的、好吗？ [爱心]回复【6】再详细介绍一下内部服务 [爱心]回复【8】行，信你一次，520办一试试 [炸弹]520/16个月最后【2天】优惠，错过必涨价！对公办理：https://abctougu.cn/115315  （有合同有发票，请放心办理，定用心服务[玫瑰]）,直接承诺收益,10,红线,员工明确向客户做出具体收益保证，例如“每天微信推送，您可以选择一次做一支，做完一支再做下一支，有具体的【买卖价格】参考，助教盘中实时协助您”，暗示未来操作的个股一定或大概率是涨的。,"224,241",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,4590858143861910585_1736934783190_external,wwc6a28c1b56e3a884_single_202501,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,跟您商量件事                 ... [握手]您看这样，您现在办理好520元优惠服务，先一只票一只票的做，做好一只再去做下一只，并且服务期给您从下周一开始算，520元服务您整整485天，到2026年5月20日，每天老师精选好票，微信通知您操作，具体代码和买点卖点都有，收费公开透明，有合同，有发票保障您的权益！ [红包]520/16个月优惠最后【2天】，也带您办一个，明天先小资金操作，如果做的好了再加大仓位，怎么样？ [玫瑰]回复【8】好，试试，520怎么付款？,强调服务期限不是从今天开始,5,黄线,员工明确告知客户服务期从下周一开始计算，属于违规行为。,"74,86",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,15954180521506569014_1736950904161_external,wwc6a28c1b56e3a884_single_202501,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,小资金、没时间看盘[加油]也可以轻松跟上！?学员【彭大哥】?只有3000块钱的小资金，周二果断抢占优惠办理跟上?周五报喜一票#大赚30%、浮盈890元?学员【杜哥】?周四跟上内部股池好票?周五盘中助教 微信提醒[红包]杜哥顺利止盈#赚1万元！并给助教发红包表示感谢~[抱拳]咱们亚商是做了30年的正规大公司，合作只收取固定服务费，没有其他费用，后期赚多赚少都是自己的！且没有资金要求，无论资金大小，全部一视同仁，个股统一推送！- - - - - - - -[拳头]成功有时候就是多一次尝试，犹豫越久失去的就越多[拥抱]520/16个月优惠最后【2天】，骗你是小狗，错过必涨价！如果您自己在股市来回折腾不赚钱，但又不想错过这波跨年[红包]行情，不妨相信小陈一次，跟上咱们专业的机构合作试试？?回复【8】好的，信你一次，520办一个?520/16个月钜惠办理通道：https://abctougu.cn/115315（今天办好服务期下周算，这几天的票免费带你）,强调服务期限不是从今天开始,5,黄线,员工明确告知客户服务期从下周一开始计算，属于违规行为。,"407,417",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,11365213029472056729_1739080406271_external,wwc6a28c1b56e3a884_single_202502,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,520加入后，这样的服务您看可以吗??你看看上图                   ...              [爱心]以内部股池【#春秋电子.】为例，低吸后逆势涨停，T+1涨超10%！ [爱心]学员应姐：抱着试试看的心态加入，#跟上后大赚1.68万，称赞老师太厉害！[红包]您520加入之后，和应姐一样，什么都不用管，#好票每天微信通知、告诉您买什么票、什么价格买、什么价格卖、您跟着照做就行了，怎么简单怎么来 ，无论资金大小，都一视同仁 ==== [握手]不用听课，不用重新开户，不用你花时间看盘分析，#520元这样给您服务您整整16个月，可以吗？ [玫瑰]回复【6】小资金可以吗？ [玫瑰]回复【8】信你一次，520办一个 [福]【520/16个月】优惠办理通道：https://abctougu.cn/115315（点击办理好，明天带您买金股）,突出时间与收益的对比,5,黄线,消息中明确使用了时间+客户收益的表述方式，例如“#跟上后大赚1.68万”，这符合规则中的描述。,"119,129",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,9921723659564803888_1739085327194_external,wwc6a28c1b56e3a884_single_202502,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,在吗？您看到了吗？上面这位学员一次性付出520块钱，换来16000的1个收益。,突出时间与收益的对比,5,黄线,消息中明确使用了时间+客户收益的表述方式，例如“上面这位学员一次性付出520块钱，换来16000的1个收益”，这符合规则中的描述。,"26,38",确定违规项
3ca91b5024ff115bf701af89be039fa1,20257101710431123,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20250919122722482286,3523467580609072117_1739089082246_external,wwc6a28c1b56e3a884_single_202502,wm84u4EAAAtKX6LiFMMlC9a9Bf9Y60rQ,20257101710431123,[加油]连续4天20%涨停+大涨16%！就520，也带您跟上？                   .                     [红包]内部金股【#每日互动.】进场后，连续4个20%厘米涨停！ [红包]内部金股【#启明星辰.】低吸后，T+2涨超16%！ [庆祝]跟上的学员纷纷报喜； [發]龙大哥；自己操作不好，选择跟上，#又来报喜收获涨停，表示我合作过几家，你们最靠谱！ [發]严大哥；刚炒股，小资金跟上试水，#都来报喜赚了5000，表示，这520花的真值！ [發]金大哥；满仓被套，跟上解.套，#前来报喜赚了5000多，表示；实力真牛！ ----- [拳头]您520/16个月加入后：就是带你操作【每日互动】一样选股方法的热点好票，#微信通知你买什么票、什么价格买进、什么价格卖出，只做热点不做杂毛！无论资金大小，全部一视同仁，有合同有发票! [拥抱]上面的学员都是付出了小小的520一票就赚了几千！没有套路，只有实实在在的服务，彼此信任一次，也带您办理跟上，#明天内部有ai概念的【周一抢彩头核心龙金股】带您直接跟上、抢筹下只AI新龙，争取也和上面学员一样找小陈报喜，可以吗？ [玫瑰]回复【6】再详细介绍一下服务 [玫瑰]回复【8】可以，520办一个试试！ [炸弹]“520/16个月”优惠办理通道：https://abctougu.cn/115315【?点击办理，明天第一时间跟上买金股】,突出时间与收益的对比,5,黄线,消息中明确使用了时间+客户收益的表述方式，例如“#又来报喜收获涨停，表示我合作过几家，你们最靠谱！”，这符合规则中的描述。,"170,178",确定违规项
